clean_match_id,feature_id,feature_version,match_date_utc,season,competition_code,competition_name,stage,group_name,team_a_name,team_b_name,team_a_score,team_b_score,total_goals,target_1x2,target_over_1_5,target_over_2_5,target_btts,home_form_points_last_5,away_form_points_last_5,home_form_points_last_10,away_form_points_last_10,home_goals_scored_avg_last_10,away_goals_scored_avg_last_10,home_goals_conceded_avg_last_10,away_goals_conceded_avg_last_10,ranking_gap,elo_gap,is_neutral_venue,team_a_is_host,team_b_is_host,host_side_team_a,host_side_team_b,is_group_stage,is_knockout_stage,split_role
8265,8265,national_v1_elo_form,2021-06-15T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Canada,Haiti,3,0,3,TEAM_A_WIN,YES,YES,NO,15.0,12.0,21.0,13.0,3.3,1.5,0.9,0.5,,112.827,1,0,0,0,0,0,0,test
8266,8266,national_v1_elo_form,2021-06-15T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Curaçao,Panama,0,0,0,DRAW,NO,NO,NO,10.0,15.0,13.0,18.0,1.9,2.5,0.8,1.8,,-165.943,0,1,0,1,0,0,0,test
8267,8267,national_v1_elo_form,2021-06-15T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,El Salvador,Saint Kitts and Nevis,2,0,2,TEAM_A_WIN,YES,NO,NO,13.0,9.0,14.0,16.0,2.1,2.3,1.4,2.0,,107.082,0,1,0,1,0,0,0,test
8268,8268,national_v1_elo_form,2021-06-15T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Kuwait,Taiwan,2,1,3,TEAM_A_WIN,YES,YES,YES,8.0,0.0,12.0,0.0,1.7,0.6,1.0,4.2,,389.776,0,1,0,1,0,0,0,test
8269,8269,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Central African Republic,Cape Verde,1,1,2,DRAW,YES,NO,YES,1.0,6.0,4.0,12.0,0.8,0.7,2.1,1.6,,-91.739,1,0,0,0,0,0,0,test
8270,8270,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Mali,Rwanda,1,0,1,TEAM_A_WIN,NO,NO,NO,4.0,6.0,8.0,8.0,0.6,1.4,1.4,1.5,,91.669,1,0,0,0,0,0,0,test
8271,8271,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Egypt,Angola,1,0,1,TEAM_A_WIN,NO,NO,NO,4.0,9.0,16.0,13.0,1.4,1.2,1.0,1.1,,66.954,0,1,0,1,0,0,0,test
8272,8272,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Libya,Gabon,2,1,3,TEAM_A_WIN,YES,YES,YES,4.0,5.0,13.0,12.0,1.0,0.7,1.2,1.0,,26.368,0,1,0,1,0,0,0,test
8273,8273,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Senegal,Togo,2,0,2,TEAM_A_WIN,YES,NO,NO,10.0,7.0,21.0,8.0,1.7,0.7,0.7,1.6,,190.666,0,1,0,1,0,0,0,test
8274,8274,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Guinea-Bissau,Guinea,1,1,2,DRAW,YES,NO,YES,7.0,3.0,9.0,12.0,0.7,1.2,1.2,1.8,,-86.476,1,0,0,0,0,0,0,test
8275,8275,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Portugal,Republic of Ireland,2,1,3,TEAM_A_WIN,YES,YES,YES,8.0,4.0,21.0,10.0,1.7,0.8,0.9,1.2,,224.515,0,1,0,1,0,0,0,test
8276,8276,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Luxembourg,Azerbaijan,2,1,3,TEAM_A_WIN,YES,YES,YES,5.0,3.0,9.0,4.0,0.7,0.9,2.4,2.2,,-113.706,0,1,0,1,0,0,0,test
8277,8277,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Kazakhstan,Ukraine,2,2,4,DRAW,YES,YES,YES,2.0,6.0,3.0,15.0,0.5,1.0,2.2,0.9,,-332.042,0,1,0,1,0,0,0,test
8278,8278,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,France,Bosnia and Herzegovina,1,1,2,DRAW,YES,NO,YES,13.0,7.0,26.0,15.0,1.8,2.1,0.7,1.2,,316.892,0,1,0,1,0,0,0,test
8279,8279,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Faroe Islands,Israel,0,4,4,TEAM_B_WIN,YES,YES,NO,2.0,7.0,6.0,10.0,0.4,1.0,1.8,1.4,,-229.132,0,1,0,1,0,0,0,test
8280,8280,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Denmark,Scotland,2,0,2,TEAM_A_WIN,YES,NO,NO,11.0,9.0,20.0,19.0,2.3,1.8,0.4,1.0,,174.495,0,1,0,1,0,0,0,test
8281,8281,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Moldova,Austria,0,2,2,TEAM_B_WIN,YES,NO,NO,1.0,10.0,3.0,15.0,0.5,1.3,2.6,1.3,,-311.091,0,1,0,1,0,0,0,test
8282,8282,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Norway,Netherlands,1,1,2,DRAW,YES,NO,YES,12.0,12.0,16.0,21.0,1.7,2.7,1.4,1.3,,-359.705,0,1,0,1,0,0,0,test
8283,8283,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Latvia,Gibraltar,3,1,4,TEAM_A_WIN,YES,YES,YES,5.0,0.0,5.0,0.0,1.0,0.3,2.1,4.7,,8.909,0,1,0,1,0,0,0,test
8284,8284,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Turkey,Montenegro,2,2,4,DRAW,YES,YES,YES,8.0,6.0,20.0,15.0,2.1,1.9,1.3,1.4,,134.321,0,1,0,1,0,0,0,test
8285,8285,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Malta,Cyprus,3,0,3,TEAM_A_WIN,YES,YES,NO,2.0,4.0,2.0,14.0,0.5,1.0,2.4,1.2,,-239.358,0,1,0,1,0,0,0,test
8286,8286,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Slovenia,Slovakia,1,1,2,DRAW,YES,NO,YES,4.0,8.0,13.0,20.0,1.1,1.8,0.8,0.8,,-31.068,0,1,0,1,0,0,0,test
8287,8287,national_v1_elo_form,2021-09-01T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Russia,Croatia,0,0,0,DRAW,NO,NO,NO,8.0,9.0,15.0,20.0,1.8,1.8,1.3,1.0,,-93.149,0,1,0,1,0,0,0,test
8288,8288,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Niger,Burkina Faso,0,2,2,TEAM_B_WIN,YES,NO,NO,8.0,8.0,11.0,15.0,1.2,1.6,1.5,1.1,,-170.74,1,0,0,0,0,0,0,test
8289,8289,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Algeria,Djibouti,8,0,8,TEAM_A_WIN,YES,YES,NO,3.0,4.0,9.0,4.0,1.7,0.4,1.5,3.5,,220.41,0,1,0,1,0,0,0,test
8290,8290,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Kenya,Uganda,0,0,0,DRAW,NO,NO,NO,10.0,8.0,13.0,18.0,1.0,0.9,0.9,0.4,,-88.08,0,1,0,1,0,0,0,test
8291,8291,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Namibia,Congo,1,1,2,DRAW,YES,NO,YES,9.0,2.0,12.0,9.0,0.8,1.3,0.9,1.9,,-51.97,1,0,0,0,0,0,0,test
8292,8292,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Morocco,Sudan,2,0,2,TEAM_A_WIN,YES,NO,NO,7.0,4.0,13.0,6.0,1.3,0.6,0.5,1.8,,258.703,0,1,0,1,0,0,0,test
8293,8293,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,DR Congo,Tanzania,1,1,2,DRAW,YES,NO,YES,10.0,3.0,20.0,9.0,2.1,1.2,1.1,2.1,,200.248,0,1,0,1,0,0,0,test
8294,8294,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Madagascar,Benin,0,1,1,TEAM_B_WIN,NO,NO,NO,8.0,7.0,12.0,17.0,1.1,1.3,1.7,1.3,,-47.346,0,1,0,1,0,0,0,test
8295,8295,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,South Korea,Iraq,0,0,0,DRAW,NO,NO,NO,11.0,10.0,20.0,23.0,2.5,1.7,0.4,0.5,,77.015,0,1,0,1,0,0,0,test
8296,8296,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Iran,Syria,1,0,1,TEAM_A_WIN,NO,NO,NO,12.0,12.0,19.0,22.0,3.5,2.4,0.6,1.0,,82.281,0,1,0,1,0,0,0,test
8297,8297,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,United Arab Emirates,Lebanon,0,0,0,DRAW,NO,NO,NO,12.0,5.0,21.0,12.0,2.5,1.2,0.9,1.2,,71.335,0,1,0,1,0,0,0,test
8298,8298,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Japan,Oman,0,1,1,TEAM_B_WIN,NO,NO,NO,15.0,12.0,24.0,21.0,4.8,1.7,0.6,0.8,,141.248,0,1,0,1,0,0,0,test
8299,8299,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Australia,China PR,3,0,3,TEAM_A_WIN,YES,YES,NO,15.0,12.0,25.0,25.0,2.9,3.3,0.5,0.4,,79.017,1,0,0,0,0,0,0,test
8300,8300,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Saudi Arabia,Vietnam,3,1,4,TEAM_A_WIN,YES,YES,YES,15.0,10.0,23.0,20.0,2.4,1.7,0.6,0.7,,250.033,0,1,0,1,0,0,0,test
8301,8301,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Georgia,Kosovo,0,1,1,TEAM_B_WIN,NO,NO,NO,1.0,0.0,5.0,0.0,0.8,0.3,1.4,2.3,,-7.907,0,1,0,1,0,0,0,test
8302,8302,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Sweden,Spain,2,1,3,TEAM_A_WIN,YES,YES,YES,12.0,9.0,19.0,22.0,1.1,2.5,0.6,0.9,,-94.423,0,1,0,1,0,0,0,test
8303,8303,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Italy,Bulgaria,1,1,2,DRAW,YES,NO,YES,10.0,2.0,20.0,11.0,1.4,1.0,0.5,1.4,,225.913,0,1,0,1,0,0,0,test
8304,8304,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Lithuania,Northern Ireland,1,4,5,TEAM_B_WIN,YES,YES,YES,1.0,2.0,4.0,14.0,0.4,0.9,2.0,0.7,,-107.78,0,1,0,1,0,0,0,test
8305,8305,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Czech Republic,Belarus,1,0,1,TEAM_A_WIN,NO,NO,NO,10.0,3.0,17.0,7.0,2.4,0.9,1.1,2.7,,146.149,0,1,0,1,0,0,0,test
8306,8306,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Estonia,Belgium,2,5,7,TEAM_B_WIN,YES,YES,YES,6.0,10.0,8.0,25.0,1.3,2.8,2.4,0.8,,-510.004,0,1,0,1,0,0,0,test
8307,8307,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Andorra,San Marino,2,0,2,TEAM_A_WIN,YES,NO,NO,0.0,0.0,4.0,0.0,0.2,0.1,2.2,5.2,,95.113,0,1,0,1,0,0,0,test
8308,8308,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Hungary,England,0,4,4,TEAM_B_WIN,YES,YES,NO,10.0,9.0,16.0,19.0,2.0,2.1,1.5,0.9,,-239.313,0,1,0,1,0,0,0,test
8309,8309,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Poland,Albania,4,1,5,TEAM_A_WIN,YES,YES,YES,7.0,6.0,16.0,13.0,2.2,0.9,1.7,1.2,,183.587,0,1,0,1,0,0,0,test
8310,8310,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Iceland,Romania,0,2,2,TEAM_B_WIN,YES,NO,NO,3.0,7.0,13.0,11.0,1.3,1.1,1.2,1.5,,-19.49,0,1,0,1,0,0,0,test
8311,8311,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Liechtenstein,Germany,0,2,2,TEAM_B_WIN,YES,NO,NO,0.0,9.0,0.0,21.0,0.1,2.3,3.7,0.9,,-792.648,1,0,0,0,0,0,0,test
8312,8312,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,North Macedonia,Armenia,0,0,0,DRAW,NO,NO,NO,10.0,10.0,17.0,16.0,2.0,1.5,1.2,2.0,,0.52,0,1,0,1,0,0,0,test
8313,8313,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Bolivia,Colombia,1,1,2,DRAW,YES,NO,YES,5.0,5.0,9.0,15.0,1.3,1.7,2.0,1.6,,-216.23,0,1,0,1,0,0,0,test
8314,8314,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Ecuador,Paraguay,2,0,2,TEAM_A_WIN,YES,NO,NO,9.0,6.0,9.0,13.0,1.7,1.2,1.9,1.1,,-21.242,0,1,0,1,0,0,0,test
8315,8315,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Peru,Uruguay,1,1,2,DRAW,YES,NO,YES,3.0,5.0,10.0,17.0,1.0,1.3,1.6,1.0,,-154.617,0,1,0,1,0,0,0,test
8316,8316,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Venezuela,Argentina,1,3,4,TEAM_B_WIN,YES,YES,YES,4.0,9.0,10.0,16.0,0.5,1.5,1.0,1.4,,-219.248,0,1,0,1,0,0,0,test
8317,8317,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Chile,Brazil,0,1,1,TEAM_B_WIN,NO,NO,NO,6.0,15.0,9.0,27.0,1.0,2.3,1.6,0.4,,-275.72,0,1,0,1,0,0,0,test
8318,8318,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Canada,Honduras,1,1,2,DRAW,YES,NO,YES,15.0,6.0,21.0,11.0,3.5,1.1,0.9,2.0,,7.304,0,1,0,1,0,0,0,test
8319,8319,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,El Salvador,United States,0,0,0,DRAW,NO,NO,NO,13.0,5.0,17.0,12.0,2.3,1.7,1.1,1.3,,-110.79,0,1,0,1,0,0,0,test
8320,8320,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Panama,Costa Rica,0,0,0,DRAW,NO,NO,NO,13.0,2.0,19.0,11.0,2.5,1.0,1.4,1.1,,-108.314,0,1,0,1,0,0,0,test
8321,8321,national_v1_elo_form,2021-09-02T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Mexico,Jamaica,2,1,3,TEAM_A_WIN,YES,YES,YES,6.0,4.0,17.0,8.0,1.4,0.8,1.2,1.7,,297.369,0,1,0,1,0,0,0,test
8322,8322,national_v1_elo_form,2021-09-03T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Mauritania,Zambia,1,2,3,TEAM_B_WIN,YES,YES,YES,4.0,8.0,7.0,15.0,1.1,1.3,2.1,1.0,,-187.136,0,1,0,1,0,0,0,test
8323,8323,national_v1_elo_form,2021-09-03T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Tunisia,Equatorial Guinea,3,0,3,TEAM_A_WIN,YES,YES,NO,7.0,7.0,20.0,9.0,1.8,0.9,1.3,1.8,,264.918,0,1,0,1,0,0,0,test
8324,8324,national_v1_elo_form,2021-09-03T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Nigeria,Liberia,2,0,2,TEAM_A_WIN,YES,NO,NO,6.0,6.0,19.0,10.0,1.6,1.0,1.0,1.5,,265.244,0,1,0,1,0,0,0,test
8325,8325,national_v1_elo_form,2021-09-03T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Mozambique,Ivory Coast,0,0,0,DRAW,NO,NO,NO,10.0,5.0,12.0,14.0,0.6,1.3,1.1,0.9,,-160.513,0,1,0,1,0,0,0,test
8326,8326,national_v1_elo_form,2021-09-03T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Cameroon,Malawi,2,0,2,TEAM_A_WIN,YES,NO,NO,6.0,7.0,11.0,14.0,1.1,0.6,1.7,0.7,,140.549,0,1,0,1,0,0,0,test
8327,8327,national_v1_elo_form,2021-09-03T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Zimbabwe,South Africa,0,0,0,DRAW,NO,NO,NO,4.0,3.0,6.0,13.0,0.9,1.6,1.5,1.4,,-96.909,0,1,0,1,0,0,0,test
8328,8328,national_v1_elo_form,2021-09-03T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Ghana,Ethiopia,1,0,1,TEAM_A_WIN,NO,NO,NO,6.0,5.0,12.0,11.0,1.2,1.3,0.9,1.4,,241.751,0,1,0,1,0,0,0,test
8329,8329,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Republic of Ireland,Azerbaijan,1,1,2,DRAW,YES,NO,YES,1.0,0.0,9.0,3.0,0.9,1.0,1.4,2.4,,260.264,0,1,0,1,0,0,0,test
8330,8330,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Serbia,Luxembourg,4,1,5,TEAM_A_WIN,YES,YES,YES,7.0,7.0,19.0,11.0,1.6,0.8,1.2,2.4,,438.135,0,1,0,1,0,0,0,test
8331,8331,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Finland,Kazakhstan,1,0,1,TEAM_A_WIN,NO,NO,NO,7.0,3.0,10.0,3.0,0.9,0.7,1.2,2.4,,203.263,0,1,0,1,0,0,0,test
8332,8332,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Ukraine,France,1,1,2,DRAW,YES,NO,YES,4.0,11.0,13.0,24.0,1.1,1.7,1.1,0.7,,-280.801,0,1,0,1,0,0,0,test
8333,8333,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Faroe Islands,Denmark,0,1,1,TEAM_B_WIN,NO,NO,NO,1.0,13.0,6.0,22.0,0.4,2.4,2.0,0.3,,-518.987,0,1,0,1,0,0,0,test
8334,8334,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Scotland,Moldova,1,0,1,TEAM_A_WIN,NO,NO,NO,6.0,1.0,19.0,2.0,1.8,0.4,0.9,2.7,,310.215,0,1,0,1,0,0,0,test
8335,8335,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Israel,Austria,5,2,7,TEAM_A_WIN,YES,YES,YES,7.0,10.0,10.0,18.0,1.1,1.5,1.4,1.2,,-92.529,0,1,0,1,0,0,0,test
8336,8336,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Latvia,Norway,0,2,2,TEAM_B_WIN,YES,NO,NO,7.0,10.0,8.0,17.0,1.2,1.7,1.8,1.3,,-167.962,0,1,0,1,0,0,0,test
8337,8337,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Gibraltar,Turkey,0,3,3,TEAM_B_WIN,YES,YES,NO,0.0,9.0,0.0,18.0,0.3,2.1,4.7,1.5,,-315.855,0,1,0,1,0,0,0,test
8338,8338,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Netherlands,Montenegro,4,0,4,TEAM_A_WIN,YES,YES,NO,10.0,7.0,19.0,16.0,2.5,1.9,1.3,1.3,,340.41,0,1,0,1,0,0,0,test
8339,8339,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Slovenia,Malta,1,0,1,TEAM_A_WIN,NO,NO,NO,5.0,4.0,11.0,5.0,1.1,0.8,0.9,2.3,,349.472,0,1,0,1,0,0,0,test
8340,8340,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Cyprus,Russia,0,2,2,TEAM_B_WIN,YES,NO,NO,4.0,8.0,11.0,16.0,0.7,1.8,1.4,1.2,,-297.379,0,1,0,1,0,0,0,test
8341,8341,national_v1_elo_form,2021-09-04T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Slovakia,Croatia,0,1,1,TEAM_B_WIN,NO,NO,NO,9.0,7.0,18.0,18.0,1.5,1.6,0.9,1.0,,-182.354,0,1,0,1,0,0,0,test
8342,8342,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Rwanda,Kenya,1,1,2,DRAW,YES,NO,YES,6.0,8.0,8.0,13.0,1.4,1.0,1.2,0.9,,-76.149,0,1,0,1,0,0,0,test
8343,8343,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Gabon,Egypt,1,1,2,DRAW,YES,NO,YES,4.0,4.0,9.0,16.0,0.4,1.1,1.1,1.0,,-127.441,0,1,0,1,0,0,0,test
8344,8344,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Togo,Namibia,0,1,1,TEAM_B_WIN,NO,NO,NO,4.0,7.0,7.0,13.0,0.6,0.9,1.7,0.9,,33.671,0,1,0,1,0,0,0,test
8345,8345,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Kosovo,Greece,1,1,2,DRAW,YES,NO,YES,3.0,6.0,3.0,12.0,0.4,1.1,2.0,1.0,,-252.538,0,1,0,1,0,0,0,test
8346,8346,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Spain,Georgia,4,0,4,TEAM_A_WIN,YES,YES,NO,8.0,1.0,19.0,4.0,1.8,0.7,1.1,1.4,,489.715,0,1,0,1,0,0,0,test
8347,8347,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Bulgaria,Lithuania,1,0,1,TEAM_A_WIN,NO,NO,NO,3.0,1.0,9.0,1.0,1.0,0.3,1.5,2.4,,179.965,0,1,0,1,0,0,0,test
8348,8348,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Switzerland,Italy,0,0,0,DRAW,NO,NO,NO,10.0,11.0,18.0,18.0,1.5,1.0,1.0,0.6,,13.42,0,1,0,1,0,0,0,test
8349,8349,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Belarus,Wales,2,3,5,TEAM_B_WIN,YES,YES,YES,3.0,9.0,6.0,16.0,0.8,0.9,2.7,0.7,,-125.669,1,0,0,0,0,0,0,test
8350,8350,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Belgium,Czech Republic,3,0,3,TEAM_A_WIN,YES,YES,NO,13.0,10.0,25.0,17.0,3.0,2.3,1.0,1.0,,324.693,0,1,0,1,0,0,0,test
8351,8351,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,England,Andorra,4,0,4,TEAM_A_WIN,YES,YES,NO,12.0,3.0,19.0,7.0,2.3,0.4,0.8,1.8,,602.904,0,1,0,1,0,0,0,test
8352,8352,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Albania,Hungary,1,0,1,TEAM_A_WIN,NO,NO,NO,6.0,10.0,13.0,13.0,1.0,1.6,1.3,1.9,,-103.066,0,1,0,1,0,0,0,test
8353,8353,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,San Marino,Poland,1,7,8,TEAM_B_WIN,YES,YES,YES,0.0,10.0,0.0,19.0,0.1,2.6,4.6,1.4,,-559.833,0,1,0,1,0,0,0,test
8354,8354,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Iceland,North Macedonia,2,2,4,DRAW,YES,YES,YES,3.0,10.0,13.0,18.0,1.3,2.0,1.3,0.8,,72.775,0,1,0,1,0,0,0,test
8355,8355,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Germany,Armenia,6,0,6,TEAM_A_WIN,YES,YES,NO,9.0,11.0,21.0,14.0,2.3,1.2,0.8,1.8,,467.569,0,1,0,1,0,0,0,test
8356,8356,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Romania,Liechtenstein,2,0,2,TEAM_A_WIN,YES,NO,NO,7.0,0.0,14.0,0.0,1.3,0.1,1.2,3.5,,456.417,0,1,0,1,0,0,0,test
8357,8357,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Ecuador,Chile,0,0,0,DRAW,NO,NO,NO,9.0,5.0,12.0,9.0,1.9,1.0,1.7,1.4,,-33.152,0,1,0,1,0,0,0,test
8358,8358,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Paraguay,Colombia,1,1,2,DRAW,YES,NO,YES,3.0,5.0,10.0,16.0,0.9,1.7,1.3,1.5,,-116.556,0,1,0,1,0,0,0,test
8359,8359,national_v1_elo_form,2021-09-05T00:00:00+02:00,2021,WCQ,FIFA World Cup qualification,,,Uruguay,Bolivia,4,2,6,TEAM_A_WIN,YES,YES,YES,6.0,6.0,15.0,10.0,1.3,1.3,1.1,1.9,,245.681,0,1,0,1,0,0,0,test
