clean_match_id,match_date_utc,competition_code,season,team_a_name,team_b_name,home_form_points_last_5,away_form_points_last_5,home_form_points_last_10,away_form_points_last_10,home_goals_scored_avg_last_10,away_goals_scored_avg_last_10,home_goals_conceded_avg_last_10,away_goals_conceded_avg_last_10,elo_gap,is_neutral_venue,host_advantage_side,is_group_stage,is_knockout_stage,target_result
2782,1994-06-28T00:00:00+02:00,WC,1994,Brazil,Sweden,15,9,23,19,2.5,2.1,0.4,1.1,190.361,True,NONE,False,False,DRAW
2783,1994-06-28T00:00:00+02:00,WC,1994,Republic of Ireland,Norway,7,9,20,20,1.5,1.4,0.8,0.5,39.581,True,NONE,False,False,DRAW
2784,1994-06-28T00:00:00+02:00,WC,1994,Italy,Mexico,12,12,24,22,2.1,3.1,0.6,0.8,96.771,True,NONE,False,False,DRAW
2785,1994-06-28T00:00:00+02:00,WC,1994,Russia,Cameroon,4,7,17,18,1.6,1.6,0.9,0.9,-67.711,True,NONE,False,False,TEAM_A_WIN
2786,1994-06-29T00:00:00+02:00,WC,1994,Belgium,Saudi Arabia,10,8,22,21,1.4,2.4,0.5,0.9,76.484,True,NONE,False,False,TEAM_B_WIN
2787,1994-06-29T00:00:00+02:00,WC,1994,Morocco,Netherlands,6,12,17,23,1.4,2.8,0.7,0.7,-107.537,True,NONE,False,False,TEAM_B_WIN
2788,1994-06-30T00:00:00+02:00,WC,1994,Argentina,Bulgaria,10,10,20,17,1.5,1.8,1.1,1.3,192.797,True,NONE,False,False,TEAM_B_WIN
2789,1994-06-30T00:00:00+02:00,WC,1994,Greece,Nigeria,7,10,20,20,1.0,2.1,1.0,0.7,-140.043,True,NONE,False,False,TEAM_B_WIN
2790,1994-07-02T00:00:00+02:00,WC,1994,Germany,Belgium,11,7,24,19,2.0,1.2,0.8,0.5,168.167,True,NONE,False,False,TEAM_A_WIN
2791,1994-07-02T00:00:00+02:00,WC,1994,Spain,Switzerland,11,7,23,18,2.5,1.7,0.8,0.7,198.173,True,NONE,False,False,TEAM_A_WIN
2792,1994-07-03T00:00:00+02:00,WC,1994,Romania,Argentina,12,10,22,17,2.2,1.4,1.5,1.3,-70.806,True,NONE,False,False,TEAM_A_WIN
2793,1994-07-03T00:00:00+02:00,WC,1994,Saudi Arabia,Sweden,10,9,21,17,1.7,1.9,0.9,1.1,-11.14,True,NONE,False,False,TEAM_B_WIN
2794,1994-07-04T00:00:00+02:00,WC,1994,Netherlands,Republic of Ireland,12,5,23,18,2.7,1.2,0.7,0.8,64.342,True,NONE,False,False,TEAM_A_WIN
2795,1994-07-04T00:00:00+02:00,WC,1994,United States,Brazil,4,13,10,23,1.3,2.6,1.6,0.5,-406.425,False,TEAM_A,False,False,TEAM_B_WIN
2796,1994-07-05T00:00:00+02:00,WC,1994,Mexico,Bulgaria,10,12,20,20,2.1,2.0,0.9,1.1,73.837,True,NONE,False,False,DRAW
2797,1994-07-05T00:00:00+02:00,WC,1994,Nigeria,Italy,10,10,20,22,1.9,2.0,0.7,0.6,-122.131,True,NONE,False,False,TEAM_B_WIN
2798,1994-07-09T00:00:00+02:00,WC,1994,Italy,Spain,10,11,22,23,1.9,2.3,0.6,0.8,36.279,True,NONE,False,False,TEAM_A_WIN
2799,1994-07-09T00:00:00+02:00,WC,1994,Netherlands,Brazil,12,13,23,26,2.6,2.7,0.6,0.3,-121.691,True,NONE,False,False,TEAM_B_WIN
2800,1994-07-10T00:00:00+02:00,WC,1994,Bulgaria,Germany,10,13,18,24,1.9,1.9,1.2,0.9,-226.346,True,NONE,False,False,TEAM_A_WIN
2801,1994-07-10T00:00:00+02:00,WC,1994,Romania,Sweden,12,9,24,20,2.4,2.1,1.6,1.0,-16.869,True,NONE,False,False,DRAW
2802,1994-07-13T00:00:00+02:00,WC,1994,Bulgaria,Italy,10,10,21,22,2.0,1.5,1.0,0.6,-147.601,True,NONE,False,False,TEAM_B_WIN
2803,1994-07-13T00:00:00+02:00,WC,1994,Sweden,Brazil,9,13,18,26,2.2,2.5,1.2,0.4,-159.576,True,NONE,False,False,TEAM_B_WIN
2804,1994-07-16T00:00:00+02:00,WC,1994,Sweden,Bulgaria,8,10,15,18,1.7,1.9,1.3,1.2,30.577,True,NONE,False,False,TEAM_A_WIN
2805,1994-07-17T00:00:00+02:00,WC,1994,Brazil,Italy,13,13,28,22,2.5,1.5,0.3,0.7,40.841,True,NONE,False,False,DRAW
2806,1996-03-10T00:00:00+01:00,WCQ,1996,Dominica,Antigua and Barbuda,0,4,0,4,,1.25,,1.5,29.747,False,TEAM_A,False,False,DRAW
2807,1996-03-24T00:00:00+01:00,WCQ,1996,Dominican Republic,Aruba,1,0,1,0,1.0,,1.5,,-17.484,False,TEAM_A,False,False,TEAM_A_WIN
2808,1996-03-29T00:00:00+01:00,WCQ,1996,Guyana,Grenada,1,0,1,0,1.0,,1.5,,-20.01,False,TEAM_A,False,False,TEAM_B_WIN
2809,1996-03-31T00:00:00+01:00,WCQ,1996,Antigua and Barbuda,Dominica,5,1,5,1,1.6,3.0,1.8,3.0,-20.724,False,TEAM_A,False,False,TEAM_B_WIN
2810,1996-03-31T00:00:00+01:00,WCQ,1996,Aruba,Dominican Republic,0,4,0,4,2.0,1.667,3.0,1.667,-18.784,False,TEAM_A,False,False,TEAM_B_WIN
2811,1996-03-31T00:00:00+01:00,WCQ,1996,Suriname,Jamaica,8,4,14,15,2.1,1.2,1.7,1.2,29.35,False,TEAM_A,False,False,TEAM_B_WIN
2812,1996-04-07T00:00:00+02:00,WCQ,1996,Grenada,Guyana,3,1,3,1,2.0,1.0,1.0,1.667,63.454,False,TEAM_A,False,False,TEAM_A_WIN
2813,1996-04-21T00:00:00+02:00,WCQ,1996,Jamaica,Suriname,6,5,15,14,1.1,2.0,1.1,1.5,19.63,False,TEAM_A,False,False,TEAM_A_WIN
2814,1996-04-24T00:00:00+02:00,WCQ,1996,Argentina,Bolivia,9,2,14,14,1.3,1.6,1.5,1.4,171.29,False,TEAM_A,False,False,TEAM_A_WIN
2815,1996-04-24T00:00:00+02:00,WCQ,1996,Colombia,Paraguay,9,6,17,13,1.8,1.2,0.9,1.4,30.994,False,TEAM_A,False,False,TEAM_A_WIN
2816,1996-04-24T00:00:00+02:00,WCQ,1996,Ecuador,Peru,1,1,9,1,1.1,0.6,1.0,2.0,-43.65,False,TEAM_A,False,False,TEAM_A_WIN
2817,1996-04-24T00:00:00+02:00,WCQ,1996,Greece,Slovenia,6,0,17,0,0.9,,1.2,,-24.56,False,TEAM_A,False,False,TEAM_A_WIN
2818,1996-04-24T00:00:00+02:00,WCQ,1996,North Macedonia,Liechtenstein,0,0,0,0,,,,,0.0,False,TEAM_A,False,False,TEAM_A_WIN
2819,1996-04-24T00:00:00+02:00,WCQ,1996,Serbia,Faroe Islands,0,0,0,0,,0.1,,3.8,152.89,False,NONE,False,False,TEAM_A_WIN
2820,1996-04-24T00:00:00+02:00,WCQ,1996,Venezuela,Uruguay,3,10,3,17,0.4,1.1,4.5,0.9,-308.227,False,TEAM_A,False,False,TEAM_B_WIN
2821,1996-05-04T00:00:00+02:00,WCQ,1996,Puerto Rico,Saint Vincent and the Grenadines,4,0,4,7,1.0,0.5,1.25,3.2,37.055,False,TEAM_A,False,False,TEAM_B_WIN
2822,1996-05-04T00:00:00+02:00,WCQ,1996,Dominican Republic,Curaçao,7,4,7,9,2.0,0.6,1.5,1.6,71.87,False,TEAM_A,False,False,TEAM_A_WIN
2823,1996-05-05T00:00:00+02:00,WCQ,1996,Nicaragua,Guatemala,0,3,0,8,0.5,1.3,5.0,1.6,41.252,False,TEAM_A,False,False,TEAM_B_WIN
2824,1996-05-05T00:00:00+02:00,WCQ,1996,Saint Kitts and Nevis,Saint Lucia,0,3,0,3,,1.0,,1.5,1.954,False,TEAM_A,False,False,TEAM_A_WIN
2825,1996-05-10T00:00:00+02:00,WCQ,1996,Guatemala,Nicaragua,5,0,11,0,1.3,0.333,1.3,3.667,9.019,False,TEAM_A,False,False,TEAM_A_WIN
2826,1996-05-11T00:00:00+02:00,WCQ,1996,Curaçao,Dominican Republic,1,10,8,10,0.6,2.0,1.7,1.4,-98.388,False,TEAM_A,False,False,DRAW
2827,1996-05-12T00:00:00+02:00,WCQ,1996,Saint Vincent and the Grenadines,Puerto Rico,3,4,10,4,0.7,1.0,3.2,1.4,12.763,False,TEAM_A,False,False,TEAM_A_WIN
2828,1996-05-12T00:00:00+02:00,WCQ,1996,Cayman Islands,Cuba,0,4,0,8,,1.1,,2.9,58.361,False,TEAM_A,False,False,TEAM_B_WIN
2829,1996-05-12T00:00:00+02:00,WCQ,1996,Haiti,Grenada,3,6,12,6,1.1,4.0,1.9,0.5,-128.964,False,TEAM_A,False,False,TEAM_A_WIN
2830,1996-05-14T00:00:00+02:00,WCQ,1996,Cayman Islands,Cuba,0,7,0,11,0.0,1.1,1.0,2.5,6.275,False,TEAM_A,False,False,TEAM_B_WIN
2831,1996-05-14T00:00:00+02:00,WCQ,1996,Dominica,Barbados,4,0,4,0,3.0,0.5,2.0,2.5,60.116,False,TEAM_A,False,False,TEAM_B_WIN
2832,1996-05-18T00:00:00+02:00,WCQ,1996,Grenada,Haiti,6,6,6,12,3.0,1.5,2.333,2.0,80.027,False,TEAM_A,False,False,TEAM_B_WIN
2833,1996-05-19T00:00:00+02:00,WCQ,1996,Barbados,Dominica,3,4,3,4,0.667,2.0,1.667,1.667,-7.846,False,TEAM_A,False,False,TEAM_A_WIN
2834,1996-05-19T00:00:00+02:00,WCQ,1996,Saint Lucia,Saint Kitts and Nevis,3,3,3,3,1.0,5.0,2.667,1.0,-36.017,False,TEAM_A,False,False,TEAM_B_WIN
2835,1996-05-31T00:00:00+02:00,WCQ,1996,Mauritania,Burkina Faso,1,7,1,8,0.5,1.0,1.5,1.167,-35.086,False,TEAM_A,False,False,DRAW
2836,1996-06-01T00:00:00+02:00,WCQ,1996,Gambia,Liberia,4,7,4,12,1.0,0.6,2.0,0.8,23.43,False,TEAM_A,False,False,TEAM_A_WIN
2837,1996-06-01T00:00:00+02:00,WCQ,1996,Guinea-Bissau,Guinea,0,3,0,12,,1.2,,1.4,-13.066,False,TEAM_A,False,False,TEAM_A_WIN
2838,1996-06-01T00:00:00+02:00,WCQ,1996,Iceland,North Macedonia,8,3,14,3,0.9,3.0,1.0,0.0,-120.406,False,TEAM_A,False,False,DRAW
2839,1996-06-01T00:00:00+02:00,WCQ,1996,Malawi,South Africa,5,7,10,7,0.6,0.5,0.8,1.0,-63.935,False,TEAM_A,False,False,TEAM_B_WIN
2840,1996-06-01T00:00:00+02:00,WCQ,1996,Namibia,Mozambique,0,1,0,1,0.0,1.0,2.8,3.0,6.422,False,TEAM_A,False,False,TEAM_A_WIN
2841,1996-06-01T00:00:00+02:00,WCQ,1996,Sudan,Zambia,3,10,8,22,0.4,2.2,1.2,0.6,-142.482,False,TEAM_A,False,False,TEAM_A_WIN
2842,1996-06-01T00:00:00+02:00,WCQ,1996,Sweden,Belarus,8,0,17,0,2.0,,1.2,,213.777,False,TEAM_A,False,False,TEAM_A_WIN
2843,1996-06-01T00:00:00+02:00,WCQ,1996,Uganda,Angola,6,5,9,9,1.0,0.8,1.667,1.0,36.609,False,TEAM_A,False,False,TEAM_B_WIN
2844,1996-06-02T00:00:00+02:00,WCQ,1996,Belize,Panama,0,3,0,3,,1.0,,2.5,-8.897,False,TEAM_A,False,False,TEAM_B_WIN
2845,1996-06-02T00:00:00+02:00,WCQ,1996,Burundi,Sierra Leone,4,1,4,5,0.5,1.1,1.0,2.2,86.089,False,TEAM_A,False,False,TEAM_A_WIN
2846,1996-06-02T00:00:00+02:00,WCQ,1996,Congo,Ivory Coast,0,10,5,18,0.9,1.7,1.7,0.7,-182.731,False,TEAM_A,False,False,TEAM_A_WIN
2847,1996-06-02T00:00:00+02:00,WCQ,1996,Ecuador,Argentina,4,9,12,17,1.4,1.5,0.9,1.4,-302.982,False,TEAM_A,False,False,TEAM_A_WIN
2848,1996-06-02T00:00:00+02:00,WCQ,1996,Kenya,Algeria,6,5,9,10,0.5,0.8,1.4,1.2,-111.99,False,TEAM_A,False,False,TEAM_A_WIN
2849,1996-06-02T00:00:00+02:00,WCQ,1996,Madagascar,Zimbabwe,10,7,14,20,1.222,1.1,0.889,1.0,-1.472,False,TEAM_A,False,False,TEAM_B_WIN
2850,1996-06-02T00:00:00+02:00,WCQ,1996,Mauritius,DR Congo,1,5,1,12,0.75,1.2,2.5,1.2,-119.703,False,TEAM_A,False,False,TEAM_B_WIN
2851,1996-06-02T00:00:00+02:00,WCQ,1996,Norway,Azerbaijan,7,0,18,0,1.2,,0.5,,99.884,False,TEAM_A,False,False,TEAM_A_WIN
2852,1996-06-02T00:00:00+02:00,WCQ,1996,Peru,Colombia,1,9,1,20,0.6,1.8,2.2,0.7,-195.769,False,TEAM_A,False,False,DRAW
2853,1996-06-02T00:00:00+02:00,WCQ,1996,Rwanda,Tunisia,0,9,0,16,,1.5,,0.5,-79.413,False,TEAM_A,False,False,TEAM_B_WIN
2854,1996-06-02T00:00:00+02:00,WCQ,1996,San Marino,Wales,0,8,1,17,0.2,1.9,4.6,1.2,-137.996,False,TEAM_A,False,False,TEAM_B_WIN
2855,1996-06-02T00:00:00+02:00,WCQ,1996,Serbia,Malta,3,3,3,4,3.0,0.3,1.0,2.3,239.903,False,NONE,False,False,TEAM_A_WIN
2856,1996-06-02T00:00:00+02:00,WCQ,1996,Eswatini,Gabon,4,10,4,13,0.333,1.2,1.667,1.4,31.27,False,NONE,False,False,TEAM_B_WIN
2857,1996-06-02T00:00:00+02:00,WCQ,1996,Togo,Senegal,0,4,4,13,0.6,1.2,1.8,1.3,-80.801,False,TEAM_A,False,False,TEAM_A_WIN
2858,1996-06-02T00:00:00+02:00,WCQ,1996,Uruguay,Paraguay,12,6,17,10,1.2,1.0,0.9,1.4,60.29,False,TEAM_A,False,False,TEAM_B_WIN
2859,1996-06-02T00:00:00+02:00,WCQ,1996,Venezuela,Chile,3,8,3,17,0.4,1.9,4.1,1.2,-312.978,False,TEAM_A,False,False,DRAW
2860,1996-06-08T00:00:00+02:00,WCQ,1996,Tanzania,Ghana,5,6,10,12,1.1,0.6,1.2,0.7,-43.702,False,TEAM_A,False,False,DRAW
2861,1996-06-09T00:00:00+02:00,WCQ,1996,Panama,Belize,6,0,6,0,1.333,1.0,2.0,2.0,53.607,False,TEAM_A,False,False,TEAM_A_WIN
2862,1996-06-14T00:00:00+02:00,WCQ,1996,Algeria,Kenya,2,9,9,12,0.9,0.8,1.5,1.2,64.928,False,TEAM_A,False,False,TEAM_A_WIN
2863,1996-06-15T00:00:00+02:00,WCQ,1996,Dominican Republic,Trinidad and Tobago,11,10,11,11,1.667,1.2,1.167,2.1,62.789,False,TEAM_A,False,False,TEAM_B_WIN
2864,1996-06-15T00:00:00+02:00,WCQ,1996,South Africa,Malawi,10,4,10,10,0.6,0.6,0.8,0.7,102.331,False,TEAM_A,False,False,TEAM_A_WIN
2865,1996-06-16T00:00:00+02:00,WCQ,1996,Senegal,Togo,1,3,13,6,1.3,0.7,1.4,1.8,37.265,False,TEAM_A,False,False,DRAW
2866,1996-06-16T00:00:00+02:00,WCQ,1996,Angola,Uganda,8,6,11,9,0.8,0.857,0.8,1.714,13.161,False,TEAM_A,False,False,TEAM_A_WIN
2867,1996-06-16T00:00:00+02:00,WCQ,1996,Burkina Faso,Mauritania,5,2,9,2,0.857,0.333,1.0,1.0,36.802,False,TEAM_A,False,False,TEAM_A_WIN
2868,1996-06-16T00:00:00+02:00,WCQ,1996,DR Congo,Mauritius,7,1,12,1,1.4,0.8,1.2,3.0,151.783,False,NONE,False,False,TEAM_A_WIN
2869,1996-06-16T00:00:00+02:00,WCQ,1996,Gabon,Eswatini,10,4,16,4,1.3,0.25,1.3,1.5,12.32,False,TEAM_A,False,False,TEAM_A_WIN
2870,1996-06-16T00:00:00+02:00,WCQ,1996,Guinea,Guinea-Bissau,3,3,9,3,1.3,3.0,1.7,2.0,-22.698,False,TEAM_A,False,False,TEAM_A_WIN
2871,1996-06-16T00:00:00+02:00,WCQ,1996,Ivory Coast,Congo,7,3,15,8,1.2,1.0,0.9,1.5,128.152,False,TEAM_A,False,False,DRAW
2872,1996-06-16T00:00:00+02:00,WCQ,1996,Mozambique,Namibia,1,3,1,3,0.857,0.333,2.857,2.333,-39.982,False,TEAM_A,False,False,DRAW
2873,1996-06-16T00:00:00+02:00,WCQ,1996,Sierra Leone,Burundi,1,7,5,7,1.1,0.6,2.2,0.8,-111.176,False,TEAM_A,False,False,TEAM_B_WIN
2874,1996-06-16T00:00:00+02:00,WCQ,1996,Tunisia,Rwanda,11,0,18,0,1.8,1.0,0.6,3.0,116.035,False,TEAM_A,False,False,TEAM_A_WIN
2875,1996-06-16T00:00:00+02:00,WCQ,1996,Zambia,Sudan,7,5,19,11,2.0,0.6,0.8,1.0,92.08,False,TEAM_A,False,False,TEAM_A_WIN
2876,1996-06-16T00:00:00+02:00,WCQ,1996,Zimbabwe,Madagascar,9,7,20,14,1.2,1.2,1.1,1.0,47.024,False,TEAM_A,False,False,DRAW
2877,1996-06-17T00:00:00+02:00,WCQ,1996,Ghana,Tanzania,7,5,12,11,0.6,1.0,0.7,0.9,44.427,False,TEAM_A,False,False,TEAM_A_WIN
2878,1996-06-23T00:00:00+02:00,WCQ,1996,Cuba,Haiti,10,9,13,12,1.3,1.5,2.2,2.0,32.822,True,NONE,False,False,TEAM_A_WIN
2879,1996-06-23T00:00:00+02:00,WCQ,1996,Barbados,Jamaica,6,9,6,15,0.75,1.1,1.25,1.1,12.899,False,TEAM_A,False,False,TEAM_B_WIN
2880,1996-06-23T00:00:00+02:00,WCQ,1996,Liberia,Gambia,4,7,12,7,0.7,1.2,0.9,1.8,-55.099,True,NONE,False,False,TEAM_A_WIN
2881,1996-06-23T00:00:00+02:00,WCQ,1996,Saint Kitts and Nevis,Saint Vincent and the Grenadines,6,6,6,10,3.0,1.1,0.5,3.1,64.977,False,TEAM_A,False,False,DRAW
2882,1996-06-23T00:00:00+02:00,WCQ,1996,Trinidad and Tobago,Dominican Republic,10,10,14,11,1.6,1.571,2.1,1.571,-10.241,False,TEAM_A,False,False,TEAM_A_WIN
2883,1996-06-30T00:00:00+02:00,WCQ,1996,Haiti,Cuba,9,12,12,13,1.5,1.7,2.4,2.2,-69.054,False,TEAM_A,False,False,DRAW
2884,1996-06-30T00:00:00+02:00,WCQ,1996,Jamaica,Barbados,9,6,15,6,1.0,0.6,1.0,1.2,34.265,False,TEAM_A,False,False,TEAM_A_WIN
2885,1996-06-30T00:00:00+02:00,WCQ,1996,Saint Vincent and the Grenadines,Saint Kitts and Nevis,7,7,10,7,1.3,2.667,3.3,1.0,-52.203,False,TEAM_A,False,False,DRAW
2886,1996-07-06T00:00:00+02:00,WCQ,1996,Chile,Ecuador,8,7,15,12,1.8,1.3,1.3,0.8,143.376,False,TEAM_A,False,False,TEAM_A_WIN
2887,1996-07-07T00:00:00+02:00,WCQ,1996,Bolivia,Venezuela,2,4,11,4,1.5,0.5,1.7,3.7,225.798,False,TEAM_A,False,False,TEAM_A_WIN
2888,1996-07-07T00:00:00+02:00,WCQ,1996,Colombia,Uruguay,7,9,20,17,1.9,1.2,0.8,0.9,19.759,False,TEAM_A,False,False,TEAM_A_WIN
2889,1996-07-07T00:00:00+02:00,WCQ,1996,Peru,Argentina,2,6,2,14,0.7,1.3,2.1,1.5,-258.231,False,TEAM_A,False,False,DRAW
2890,1996-08-30T00:00:00+02:00,WCQ,1996,Canada,Panama,6,9,17,9,1.7,2.0,1.5,1.75,-12.441,False,TEAM_A,False,False,TEAM_A_WIN
2891,1996-08-31T00:00:00+02:00,WCQ,1996,Armenia,Portugal,0,12,0,20,,1.8,,0.5,-114.593,False,TEAM_A,False,False,DRAW
2892,1996-08-31T00:00:00+02:00,WCQ,1996,Austria,Scotland,5,10,11,15,1.5,1.4,1.6,1.3,-49.702,False,TEAM_A,False,False,DRAW
2893,1996-08-31T00:00:00+02:00,WCQ,1996,Azerbaijan,Switzerland,0,7,0,15,0.0,1.4,5.0,1.0,-42.883,False,TEAM_A,False,False,TEAM_A_WIN
2894,1996-08-31T00:00:00+02:00,WCQ,1996,Belarus,Estonia,0,0,0,1,1.0,0.1,5.0,2.7,135.2,False,TEAM_A,False,False,TEAM_A_WIN
2895,1996-08-31T00:00:00+02:00,WCQ,1996,Belgium,Turkey,7,7,16,10,1.3,1.1,0.8,1.9,257.834,False,TEAM_A,False,False,TEAM_A_WIN
2896,1996-08-31T00:00:00+02:00,WCQ,1996,Faroe Islands,Slovakia,0,0,0,0,0.2,,3.4,,-164.616,False,TEAM_A,False,False,TEAM_B_WIN
2897,1996-08-31T00:00:00+02:00,WCQ,1996,Liechtenstein,Republic of Ireland,0,5,0,17,0.0,1.1,3.0,0.9,-125.293,False,TEAM_A,False,False,TEAM_B_WIN
2898,1996-08-31T00:00:00+02:00,WCQ,1996,Northern Ireland,Ukraine,10,0,14,0,0.9,,1.1,,19.772,False,TEAM_A,False,False,TEAM_B_WIN
2899,1996-08-31T00:00:00+02:00,WCQ,1996,Romania,Lithuania,10,0,22,8,2.2,0.6,1.7,1.8,288.653,False,TEAM_A,False,False,TEAM_A_WIN
2900,1996-08-31T00:00:00+02:00,WCQ,1996,Wales,San Marino,10,0,20,1,2.3,0.2,0.7,4.1,168.076,False,TEAM_A,False,False,TEAM_A_WIN
2901,1996-09-01T00:00:00+02:00,WCQ,1996,Argentina,Paraguay,4,6,14,10,1.3,1.0,1.5,1.3,95.354,False,TEAM_A,False,False,DRAW
2902,1996-09-01T00:00:00+02:00,WCQ,1996,Bolivia,Peru,4,3,11,3,1.8,0.6,1.7,1.9,97.949,False,TEAM_A,False,False,DRAW
2903,1996-09-01T00:00:00+02:00,WCQ,1996,Colombia,Chile,10,8,20,18,2.1,2.1,0.9,1.2,22.551,False,TEAM_A,False,False,TEAM_A_WIN
2904,1996-09-01T00:00:00+02:00,WCQ,1996,Ecuador,Venezuela,7,4,11,4,1.4,0.5,1.2,3.6,140.93,False,TEAM_A,False,False,TEAM_A_WIN
2905,1996-09-01T00:00:00+02:00,WCQ,1996,Greece,Bosnia and Herzegovina,6,0,17,0,1.0,,1.2,,-6.022,False,TEAM_A,False,False,TEAM_A_WIN
2906,1996-09-01T00:00:00+02:00,WCQ,1996,Hungary,Finland,3,4,8,7,0.8,0.9,1.7,1.8,95.99,False,TEAM_A,False,False,TEAM_A_WIN
2907,1996-09-01T00:00:00+02:00,WCQ,1996,Israel,Bulgaria,5,7,6,17,1.0,1.7,2.7,1.4,-186.178,False,TEAM_A,False,False,TEAM_A_WIN
2908,1996-09-01T00:00:00+02:00,WCQ,1996,Latvia,Sweden,1,10,4,19,0.3,2.4,1.9,1.2,-311.52,False,TEAM_A,False,False,TEAM_B_WIN
2909,1996-09-01T00:00:00+02:00,WCQ,1996,Moldova,England,0,7,0,18,,2.6,,0.9,-198.167,False,TEAM_A,False,False,TEAM_B_WIN
2910,1996-09-01T00:00:00+02:00,WCQ,1996,Russia,Cyprus,6,4,17,7,2.1,0.8,1.0,1.8,382.929,False,TEAM_A,False,False,TEAM_A_WIN
2911,1996-09-01T00:00:00+02:00,WCQ,1996,Slovenia,Denmark,0,12,0,23,0.0,1.5,2.0,0.2,-173.561,False,TEAM_A,False,False,TEAM_B_WIN
2912,1996-09-01T00:00:00+02:00,WCQ,1996,Trinidad and Tobago,Costa Rica,10,9,17,15,2.3,1.9,1.5,1.6,-69.933,False,TEAM_A,False,False,TEAM_B_WIN
2913,1996-09-04T00:00:00+02:00,WCQ,1996,Faroe Islands,Spain,0,8,0,23,0.3,2.4,3.3,0.9,-409.615,False,TEAM_A,False,False,TEAM_B_WIN
2914,1996-09-08T00:00:00+02:00,WCQ,1996,El Salvador,Cuba,3,13,18,14,1.7,1.8,1.5,1.5,-2.938,False,TEAM_A,False,False,TEAM_A_WIN
2915,1996-09-15T00:00:00+02:00,WCQ,1996,Saint Vincent and the Grenadines,Mexico,8,8,8,20,1.1,2.1,3.2,0.9,-208.525,False,TEAM_A,False,False,TEAM_B_WIN
2916,1996-09-15T00:00:00+02:00,WCQ,1996,Jamaica,Honduras,12,3,17,14,1.1,1.8,0.9,1.6,20.733,False,TEAM_A,False,False,TEAM_A_WIN
2917,1996-09-16T00:00:00+02:00,WCQ,1996,Papua New Guinea,Solomon Islands,0,1,0,1,,1.25,,3.25,50.359,False,TEAM_A,False,False,DRAW
2918,1996-09-18T00:00:00+02:00,WCQ,1996,Czech Republic,Malta,0,3,0,3,,0.3,,2.9,236.211,False,TEAM_A,False,False,TEAM_A_WIN
2919,1996-09-18T00:00:00+02:00,WCQ,1996,Solomon Islands,Vanuatu,2,0,2,0,1.2,0.25,2.8,4.5,30.207,True,NONE,False,False,DRAW
2920,1996-09-20T00:00:00+02:00,WCQ,1996,Papua New Guinea,Vanuatu,1,1,1,1,1.0,0.4,1.0,3.8,67.588,False,TEAM_A,False,False,TEAM_A_WIN
2921,1996-09-20T00:00:00+02:00,WCQ,1996,Qatar,Sri Lanka,7,0,20,0,2.5,0.0,1.0,3.25,204.487,False,TEAM_A,False,False,TEAM_A_WIN
2922,1996-09-21T00:00:00+02:00,WCQ,1996,Honduras,Mexico,3,8,11,23,1.4,2.3,1.9,0.7,-209.375,False,TEAM_A,False,False,TEAM_A_WIN
2923,1996-09-21T00:00:00+02:00,WCQ,1996,India,Philippines,3,0,8,0,1.1,,2.4,,-74.31,True,NONE,False,False,TEAM_A_WIN
2924,1996-09-22T00:00:00+02:00,WCQ,1996,Panama,Cuba,9,10,9,14,1.8,1.6,2.0,1.5,37.005,False,TEAM_A,False,False,TEAM_B_WIN
2925,1996-09-22T00:00:00+02:00,WCQ,1996,Slovakia,Malta,3,3,3,3,2.0,0.3,1.0,3.2,256.301,False,TEAM_A,False,False,TEAM_A_WIN
2926,1996-09-23T00:00:00+02:00,WCQ,1996,Saint Vincent and the Grenadines,Jamaica,8,15,8,19,1.1,1.3,3.1,0.8,-74.77,False,TEAM_A,False,False,TEAM_B_WIN
2927,1996-09-23T00:00:00+02:00,WCQ,1996,Qatar,Philippines,10,0,22,0,2.7,0.0,0.9,2.0,88.211,False,TEAM_A,False,False,TEAM_A_WIN
2928,1996-09-24T00:00:00+02:00,WCQ,1996,Sri Lanka,India,0,6,0,10,0.0,1.2,3.222,2.3,-105.41,True,NONE,False,False,DRAW
2929,1996-09-26T00:00:00+02:00,WCQ,1996,Philippines,Sri Lanka,0,1,0,1,0.0,0.1,3.5,3.0,112.966,True,NONE,False,False,TEAM_B_WIN
2930,1996-09-27T00:00:00+02:00,WCQ,1996,Qatar,India,10,7,22,8,3.0,1.1,0.8,2.3,132.421,False,TEAM_A,False,False,TEAM_A_WIN
2931,1996-10-05T00:00:00+02:00,WCQ,1996,Estonia,Belarus,0,3,1,3,0.1,1.0,2.2,2.5,-155.692,False,TEAM_A,False,False,TEAM_A_WIN
2932,1996-10-05T00:00:00+02:00,WCQ,1996,Latvia,Scotland,1,8,4,16,0.4,1.3,1.7,1.0,-169.176,False,TEAM_A,False,False,TEAM_B_WIN
2933,1996-10-05T00:00:00+02:00,WCQ,1996,Lithuania,Iceland,0,9,5,15,0.4,1.0,2.0,0.8,-4.804,False,TEAM_A,False,False,TEAM_A_WIN
2934,1996-10-05T00:00:00+02:00,WCQ,1996,Moldova,Italy,0,11,0,23,0.0,1.5,3.0,0.6,-354.838,False,TEAM_A,False,False,TEAM_B_WIN
2935,1996-10-05T00:00:00+02:00,WCQ,1996,Northern Ireland,Armenia,7,1,13,1,0.9,0.0,1.2,0.0,-7.867,False,TEAM_A,False,False,DRAW
